0.0011432,0.001205,0.0012864,0.0013921,0.0015311,0.0017413,0.0019595,0.0022034,0.0024877,0.0028814,0.0034372,0.0039648,0.0042558,0.0045666,0.0047264,0.0048395,0.0048413,0.0048244,0.0047485,0.0046897,0.0045126,0.0043966,0.0042369,0.0040745,0.0039371,0.0037735,0.0036162,0.0034856,0.0033641,0.0032318,0.0031266,0.0030095,0.0029152,0.002822,0.0027127,0.0026389,0.0025685,0.0025051,0.002441,0.0023945,0.0023403,0.0023312,0.0022827,0.0022702,0.0022492,0.0021935,0.0021368,0.0020621,0.0019806,0.0018836,0.0017552,0.001696,0.0016303,0.0015536,0.0014654,0.0013821,0.001301,0.00121,0.0011224,0.00098513,0.00093612,0.00083222,0.00081652,0.00078014,0.00076179,0.00071798,0.00066077,0.00058408,0.00052924,0.00046922,0.00043057,0.00046029,0.00045095,0.00046047,0.00046463,0.00046434,0.00067582,0.00037849,0.00032847,0.00030243,0.00029767,0.00028568,0.00028874,0.00032129
0.0013696,0.0014306,0.0015223,0.0016248,0.0017782,0.0019972,0.00224,0.0025042,0.0028459,0.0033142,0.003957,0.0046102,0.0050114,0.005429,0.0056879,0.0058683,0.0059393,0.0059969,0.0059889,0.0059923,0.005871,0.005747,0.0055975,0.0054494,0.0053068,0.0051611,0.00501,0.0048577,0.0047131,0.00455,0.0043947,0.0042774,0.0041662,0.0040438,0.0039182,0.0038308,0.0037076,0.0036242,0.0035497,0.0034981,0.0034224,0.0033947,0.0033517,0.0033309,0.003277,0.0032139,0.0031381,0.0030296,0.0029173,0.002767,0.0025837,0.0024975,0.0023862,0.0022645,0.0021701,0.0020528,0.0019129,0.001776,0.0016374,0.001441,0.0013596,0.0012077,0.0011743,0.0011121,0.0010972,0.0010301,0.00094598,0.0008236,0.00074705,0.00065074,0.0005893,0.00064344,0.00062226,0.0006236,0.00062525,0.00061249,0.00092427,0.0004782,0.00040793,0.00036928,0.00036027,0.00034076,0.00034532,0.00037742
0.0015299,0.001608,0.0016917,0.0018112,0.0019782,0.0021939,0.0024711,0.0027504,0.0031217,0.0036351,0.0043923,0.0051283,0.0055869,0.0061234,0.0064794,0.0067689,0.006925,0.0070098,0.0070883,0.0070973,0.0070831,0.0069842,0.0068728,0.0067157,0.0066099,0.0064837,0.0062943,0.0061349,0.0059829,0.005823,0.0056771,0.0055423,0.0054068,0.0052415,0.0051234,0.0049767,0.0048691,0.0047569,0.0047056,0.0045982,0.004531,0.0045209,0.0044683,0.0044004,0.0043473,0.0042728,0.0041562,0.0040431,0.0038952,0.0037002,0.0034609,0.0033417,0.0032048,0.0030593,0.0029051,0.0027227,0.0025473,0.0023684,0.0021848,0.0019382,0.00179,0.0016083,0.0015558,0.0014767,0.0014456,0.0013516,0.0012464,0.0010818,0.00096757,0.00085414,0.00076356,0.0008332,0.00079407,0.00079786,0.00080119,0.00078326,0.0012015,0.00060033,0.00049348,0.00043577,0.00042031,0.00039215,0.00038097,0.00041629
0.0016717,0.0017435,0.0018283,0.0019583,0.0021365,0.0023788,0.0026748,0.0029525,0.0033601,0.0039051,0.0047132,0.0055673,0.0060689,0.0066684,0.0071254,0.0074581,0.0076996,0.0078426,0.0079537,0.0080569,0.0080428,0.0080121,0.0079454,0.0078389,0.0077185,0.0076286,0.0074584,0.007269,0.0071186,0.0070027,0.0068242,0.0066986,0.0065209,0.0063928,0.0062277,0.0061249,0.0059629,0.0058682,0.0057606,0.0057039,0.0056162,0.0055609,0.0055091,0.0054637,0.0054042,0.0053188,0.0052088,0.0050333,0.0048359,0.0046358,0.0043356,0.0041879,0.0040059,0.0038096,0.0036338,0.0033977,0.0031888,0.0029707,0.0027306,0.0024124,0.0022625,0.0019966,0.0019543,0.0018515,0.0017894,0.0016888,0.001551,0.0013349,0.0011928,0.0010364,0.00093203,0.0010237,0.00097183,0.00097983,0.00096857,0.00094385,0.0014631,0.00071185,0.00057342,0.00050453,0.00047693,0.0004333,0.00042765,0.00046375
0.0017784,0.0018583,0.0019624,0.002085,0.0022628,0.002513,0.0028275,0.0031188,0.0035436,0.0041073,0.0049667,0.0058907,0.0064509,0.0070978,0.0076141,0.0079999,0.0083101,0.0085482,0.0086866,0.0088456,0.0088856,0.0088825,0.0088359,0.0087746,0.0086923,0.0085774,0.0084566,0.0083348,0.0081804,0.0080399,0.0078875,0.007722,0.0075964,0.0074267,0.0072925,0.0071752,0.0070299,0.0068926,0.0068502,0.0067257,0.0066647,0.0066146,0.0065575,0.0065253,0.0064195,0.0063423,0.0061721,0.00601,0.0058321,0.0055102,0.0051883,0.0049947,0.0047827,0.0045811,0.0043361,0.004095,0.0038186,0.0035573,0.0032629,0.0028744,0.0027161,0.0024004,0.0023279,0.00222,0.0021415,0.001999,0.0018388,0.0015898,0.0014248,0.0012257,0.0010987,0.001213,0.0011416,0.0011446,0.0011368,0.0011108,0.0017363,0.00083395,0.00067018,0.00058159,0.00053758,0.0004878,0.00048994,0.00053628
0.0018814,0.0019644,0.0020735,0.0022079,0.0024034,0.0026715,0.0029664,0.003301,0.003707,0.0043364,0.0052277,0.0061928,0.0067905,0.0075134,0.0080295,0.0085271,0.0088648,0.0091218,0.0093758,0.0095658,0.0096652,0.0097013,0.0096841,0.009653,0.009574,0.0095422,0.0094231,0.0093177,0.009176,0.0090332,0.0089202,0.008793,0.0086181,0.0084446,0.0083232,0.0081917,0.0080558,0.0079362,0.0078554,0.0077585,0.0077231,0.0076625,0.0075986,0.0075697,0.0074709,0.0073773,0.0072162,0.0070209,0.0067635,0.0064565,0.0061003,0.0058671,0.0056208,0.0053893,0.0050964,0.0048058,0.0044754,0.0041897,0.0038516,0.0033885,0.0031925,0.0028227,0.0027495,0.002584,0.0025014,0.0023433,0.0021687,0.0018533,0.0016683,0.0014381,0.0012973,0.0014094,0.0013278,0.0013333,0.0013196,0.0012858,0.0020107,0.00095536,0.00076563,0.00065695,0.00060774,0.00054678,0.00052777,0.00057245
0.0019685,0.0020464,0.002154,0.0023006,0.0025051,0.0027819,0.0030992,0.0034209,0.0038548,0.0044912,0.005414,0.0063919,0.0070207,0.0078016,0.0083714,0.0088967,0.0092795,0.0096085,0.0098832,0.010075,0.010237,0.010313,0.010334,0.010351,0.010321,0.0103,0.010169,0.0101,0.010009,0.0098543,0.0097665,0.0096133,0.0094816,0.0093556,0.0092152,0.0090933,0.0089451,0.0088191,0.0087785,0.0086924,0.0086574,0.0085983,0.0085391,0.0085296,0.008426,0.0083305,0.0081513,0.0079426,0.0076641,0.0073018,0.0068728,0.0066571,0.0063857,0.0060745,0.0057888,0.0054341,0.0050946,0.0047489,0.004359,0.0038392,0.0036016,0.003198,0.0031062,0.002946,0.0028458,0.002675,0.0024564,0.0021073,0.0018822,0.0016252,0.0014654,0.0016034,0.0015132,0.001507,0.0014904,0.0014466,0.0022496,0.0010811,0.00084594,0.00072687,0.00066,0.00059758,0.0005825,0.00062016
0.0020736,0.0021541,0.002269,0.002435,0.0026477,0.0029209,0.0032771,0.0035945,0.0040576,0.0047098,0.0056614,0.0066926,0.0073564,0.008172,0.0087868,0.0093851,0.0098321,0.010251,0.010545,0.010864,0.011053,0.011189,0.011313,0.011361,0.011401,0.011399,0.011393,0.011344,0.011291,0.0112,0.011064,0.011011,0.010881,0.010774,0.010667,0.010547,0.010415,0.010356,0.010325,0.01025,0.010261,0.010213,0.010171,0.010154,0.010036,0.0099302,0.0097749,0.0095482,0.0092129,0.0088267,0.0083028,0.0080026,0.0077154,0.0073424,0.0070132,0.0066125,0.0061702,0.0057458,0.0052916,0.0046527,0.0043612,0.0038747,0.0037804,0.0035511,0.0034507,0.0032257,0.0029698,0.0025518,0.0022798,0.0019726,0.0017604,0.0019209,0.0018256,0.0018009,0.0017959,0.0017296,0.0026905,0.0012709,0.0010101,0.00085649,0.00078208,0.00070184,0.000672,0.00071244
0.0021254,0.002209,0.0023403,0.0025075,0.0027145,0.0030079,0.0033448,0.0036881,0.0041365,0.0047991,0.0057458,0.0068097,0.0074614,0.0082863,0.0089229,0.0095469,0.0099982,0.010493,0.010868,0.011239,0.011478,0.011689,0.01183,0.011964,0.012042,0.012129,0.012135,0.012129,0.012126,0.01209,0.01201,0.012014,0.01193,0.011868,0.011709,0.01166,0.011601,0.011524,0.011534,0.011507,0.011519,0.011524,0.011492,0.011509,0.011427,0.011336,0.011181,0.010932,0.010582,0.010118,0.0095568,0.0092656,0.0088956,0.008487,0.0080746,0.007611,0.0071253,0.0066373,0.006105,0.005387,0.0050346,0.004471,0.0043484,0.0041331,0.0039815,0.0037346,0.0034497,0.0029456,0.0026261,0.0022645,0.0020211,0.0022014,0.0020846,0.0020756,0.0020585,0.001988,0.0030831,0.0014555,0.0011546,0.00096492,0.00087863,0.00077776,0.0007455,0.00080616
0.0021724,0.0022533,0.0023879,0.0025459,0.0027649,0.0030558,0.0033935,0.0037549,0.0042208,0.0048623,0.0058559,0.0069052,0.0075481,0.008419,0.0090623,0.0096769,0.010183,0.010637,0.011079,0.011425,0.011677,0.011912,0.012053,0.012222,0.01233,0.012373,0.012427,0.012453,0.012477,0.012483,0.012411,0.012373,0.012277,0.012229,0.012143,0.012069,0.012005,0.011941,0.012016,0.011993,0.012045,0.012052,0.011989,0.011997,0.011936,0.011828,0.011709,0.011431,0.011067,0.010678,0.010016,0.0097068,0.0093422,0.0089183,0.0084524,0.0079848,0.0074576,0.0069555,0.0063888,0.0056421,0.0053005,0.0046908,0.0045801,0.0043183,0.0041808,0.003918,0.0035912,0.0030854,0.0027591,0.0023741,0.002119,0.0023127,0.0021868,0.0021727,0.002159,0.002088,0.0032283,0.0015278,0.0011931,0.0010119,0.00090621,0.00081603,0.0007887,0.00083301
0.0021328,0.0022379,0.0023441,0.002501,0.002722,0.0030019,0.0033455,0.0037072,0.0041603,0.0048299,0.0057928,0.0068276,0.0074939,0.0083475,0.0089685,0.0095857,0.010063,0.010503,0.01088,0.011277,0.011503,0.011736,0.01185,0.011972,0.012097,0.012157,0.012162,0.012197,0.012159,0.012123,0.012076,0.012029,0.011912,0.011875,0.011723,0.011694,0.011624,0.011564,0.011558,0.011552,0.011581,0.011538,0.011519,0.011552,0.011451,0.011352,0.011186,0.010961,0.010616,0.010195,0.009587,0.0092756,0.0088949,0.0085022,0.0081194,0.0076359,0.0071505,0.0066477,0.0061151,0.005382,0.0050559,0.0044578,0.0043721,0.0041302,0.003978,0.0037608,0.0034358,0.0029506,0.0026408,0.002276,0.0020255,0.0022136,0.0020982,0.00208,0.0020682,0.0019928,0.0030932,0.001468,0.0011458,0.00096923,0.00087648,0.00078162,0.00075261,0.00081118
0.0020726,0.0021523,0.0022666,0.0024158,0.002638,0.0029112,0.0032504,0.0035907,0.0040358,0.0046905,0.0056387,0.0066736,0.0072992,0.0081454,0.008759,0.0093232,0.0098018,0.010159,0.010494,0.01083,0.011023,0.011159,0.011217,0.011281,0.011284,0.011354,0.011309,0.011238,0.011186,0.011135,0.011057,0.010921,0.010796,0.010684,0.010574,0.010481,0.01035,0.010265,0.010228,0.010161,0.010185,0.010095,0.010075,0.010061,0.0099729,0.0098431,0.009695,0.0094545,0.0091364,0.0087315,0.0082676,0.0079641,0.0076204,0.0073016,0.0069577,0.0065278,0.0061253,0.0056896,0.0052195,0.004622,0.0043204,0.0038367,0.0037355,0.0035325,0.0034128,0.0031952,0.0029456,0.0025184,0.0022482,0.0019502,0.0017489,0.0018942,0.0017907,0.0017929,0.0017646,0.0017154,0.002677,0.0012722,0.0010045,0.00084872,0.00077685,0.00069777,0.00067074,0.00071409
0.0019552,0.0020406,0.0021312,0.0022939,0.0024843,0.0027486,0.0030696,0.0033957,0.0038301,0.0044564,0.0053687,0.0063646,0.0069671,0.0077486,0.0083212,0.0088225,0.0091672,0.0094877,0.0097682,0.010037,0.010136,0.010209,0.010225,0.010276,0.010187,0.010167,0.010089,0.0099928,0.0099021,0.0097718,0.0096302,0.0095375,0.009359,0.0092441,0.0091114,0.0089531,0.0088666,0.008742,0.0086513,0.008562,0.0085324,0.0084679,0.0084298,0.0083938,0.0083066,0.0082171,0.0080497,0.0078081,0.007594,0.0072062,0.0067954,0.0065545,0.0062947,0.0059839,0.0057031,0.0053513,0.0050021,0.0046781,0.0043014,0.0037753,0.003554,0.0031433,0.0030611,0.0029073,0.0027911,0.002633,0.0024203,0.0020828,0.0018613,0.0016123,0.0014315,0.0015585,0.0014845,0.001473,0.0014775,0.0014197,0.0022146,0.001053,0.00083506,0.0007178,0.00065761,0.00058762,0.00058123,0.00062253
0.0018564,0.0019556,0.0020432,0.0021828,0.002373,0.002644,0.0029381,0.0032771,0.0036848,0.0042961,0.0051892,0.0061224,0.0067251,0.0074348,0.0079777,0.0084452,0.0087744,0.0090456,0.00927,0.0094809,0.009537,0.0095837,0.0095839,0.0095141,0.0094739,0.0093957,0.009291,0.0091518,0.0090399,0.0089291,0.0087967,0.0086609,0.008491,0.0083293,0.0082014,0.0080672,0.0079206,0.0078218,0.007736,0.0076411,0.0075727,0.0075307,0.0074813,0.0074672,0.0073629,0.0072292,0.0071039,0.0068888,0.0066478,0.0063608,0.0059698,0.0057615,0.005533,0.0052689,0.0050198,0.0047013,0.0044043,0.0040926,0.0037784,0.0033314,0.0031018,0.002758,0.0026939,0.0025531,0.0024541,0.0023057,0.0021165,0.0018398,0.0016395,0.0014214,0.0012721,0.0013811,0.0013127,0.0013129,0.0013108,0.001258,0.0019804,0.00094578,0.00074729,0.00065612,0.0005928,0.00053902,0.00052686,0.0005655
0.0017792,0.0018567,0.0019525,0.0021016,0.0022808,0.0025336,0.0028218,0.0031339,0.0035475,0.0041426,0.0049942,0.0059044,0.0064718,0.0071175,0.0076239,0.0080203,0.0083055,0.0085632,0.0087037,0.0088687,0.0088856,0.0088884,0.008827,0.0087686,0.0086906,0.0085597,0.0084437,0.0082981,0.0081753,0.0080377,0.0078644,0.0077093,0.0075713,0.0074245,0.0072741,0.0071275,0.0069957,0.0068865,0.0068093,0.0067007,0.0066251,0.0065674,0.0064935,0.0064649,0.0063961,0.0063142,0.0061698,0.0059949,0.005775,0.0054936,0.0051731,0.0049851,0.0048102,0.0045628,0.0043315,0.0040683,0.0037925,0.0035508,0.0032754,0.0028768,0.002711,0.0023864,0.002316,0.002206,0.0021373,0.002008,0.00184,0.0015779,0.0014209,0.0012326,0.0011009,0.001201,0.0011441,0.0011363,0.0011343,0.0011062,0.0017204,0.00083343,0.00066907,0.00058831,0.00054068,0.00049478,0.00048407,0.00051934
0.0016836,0.0017562,0.0018386,0.0019649,0.002153,0.0023823,0.002688,0.0029696,0.0033421,0.0039188,0.0047332,0.0056005,0.0060977,0.0067258,0.0071147,0.0074947,0.007706,0.0078923,0.0079758,0.0080749,0.0080658,0.0080104,0.007949,0.0078448,0.0077015,0.0075445,0.0074401,0.0072959,0.0071108,0.0069858,0.0068402,0.0066796,0.0064962,0.0063574,0.0062244,0.0060815,0.0059597,0.0058499,0.0057666,0.0056841,0.0056125,0.0055334,0.0055038,0.0054688,0.0053723,0.0052908,0.0051813,0.0050187,0.0048296,0.004614,0.0043161,0.0041565,0.003972,0.0038098,0.0036198,0.0033924,0.0031617,0.0029531,0.0027319,0.0023958,0.0022603,0.0019843,0.0019235,0.0018421,0.0017904,0.0016721,0.0015469,0.0013266,0.0011928,0.0010396,0.00093194,0.0010204,0.00096894,0.00097409,0.00097342,0.00093788,0.001462,0.0007134,0.00056986,0.00050085,0.00047885,0.00044229,0.00043518,0.00046536
0.0015446,0.0016025,0.0016818,0.0018135,0.0019889,0.0022145,0.0024915,0.0027514,0.0031222,0.00365,0.0044009,0.0051533,0.0056102,0.0061295,0.0064573,0.0067365,0.0068899,0.0070043,0.0070206,0.0070816,0.0070377,0.0069321,0.0068256,0.0066921,0.0065477,0.0064046,0.0062363,0.0060862,0.0059574,0.0057773,0.0056226,0.0054761,0.0053348,0.0052163,0.0050607,0.0049535,0.0048205,0.0047092,0.0046359,0.0045703,0.0044966,0.004438,0.0043934,0.0043655,0.0042833,0.0042291,0.0041227,0.0040106,0.0038322,0.003647,0.0034456,0.0033077,0.0031677,0.0030138,0.0028658,0.002688,0.0025169,0.0023392,0.002148,0.0019018,0.0017911,0.0015822,0.001538,0.0014592,0.0014197,0.0013287,0.0012347,0.0010585,0.00095976,0.00083052,0.00075382,0.00084113,0.00078465,0.00078693,0.00079291,0.00076696,0.0011833,0.00059064,0.00049405,0.00044417,0.00041794,0.00038143,0.00037783,0.00041275
0.0013683,0.0014297,0.0015092,0.0016185,0.001789,0.001995,0.0022298,0.0025013,0.0028279,0.0032865,0.0039257,0.0045795,0.0049427,0.0053733,0.0056638,0.0058117,0.0059064,0.0059019,0.0058961,0.0058929,0.0057736,0.0056506,0.0055209,0.0053619,0.0051998,0.0050589,0.0049072,0.0047786,0.0045987,0.0044651,0.0043266,0.0042211,0.0040831,0.0039561,0.0038532,0.003732,0.0036449,0.0035615,0.0034827,0.0034021,0.0033469,0.0033189,0.0032651,0.0032393,0.0031956,0.0031492,0.0030593,0.0029674,0.0028404,0.0027293,0.0025342,0.0024391,0.0023418,0.0022296,0.0021347,0.0020064,0.0018575,0.0017235,0.0016029,0.0014121,0.0013332,0.0011858,0.0011446,0.0010981,0.0010562,0.00099702,0.00092739,0.00080672,0.00073043,0.00063876,0.00057679,0.00062805,0.00060282,0.00061368,0.00061288,0.0006068,0.00091634,0.00047161,0.00039512,0.00035923,0.00035827,0.00032899,0.00032615,0.00037223
0.0011343,0.0011888,0.0012649,0.0013726,0.0015271,0.0017186,0.0019427,0.0021733,0.0024551,0.0028424,0.003361,0.0038713,0.004149,0.0044688,0.0046228,0.0047124,0.0047136,0.0046746,0.0045985,0.004519,0.004399,0.0042454,0.0040679,0.0039445,0.0037768,0.0036423,0.0035164,0.0033729,0.0032523,0.0031275,0.0030054,0.0029177,0.0027925,0.002713,0.0026158,0.0025349,0.0024587,0.0023952,0.0023628,0.0022979,0.0022618,0.0022131,0.0021875,0.0021711,0.0021641,0.0020999,0.0020435,0.0019755,0.0018959,0.001799,0.001683,0.0016262,0.0015623,0.0014854,0.001405,0.0013262,0.0012455,0.0011491,0.0010821,0.00094011,0.00089082,0.00079309,0.00078536,0.00074368,0.00073018,0.00069065,0.00063708,0.00056817,0.00050869,0.00045259,0.00041333,0.00045757,0.00043864,0.00044927,0.00044953,0.00044732,0.00065414,0.00036436,0.00031542,0.0002944,0.00028588,0.0002817,0.00028172,0.00031421
